Time,SYS_1_MAKE-UP AIR UNIT:DesPer 1:Des Heat Mass Flow [kg/s],SYS_1_MAKE-UP AIR UNIT:DesPer 1:Des Heat Cap [W],SYS_1_MAKE-UP AIR UNIT:DesPer 1:Des Cool Mass Flow [kg/s],SYS_1_MAKE-UP AIR UNIT:DesPer 1:Des Sens Cool Cap [W],SYS_1_MAKE-UP AIR UNIT:DesPer 1:Des Tot Cool Cap [W],SYS_1_MAKE-UP AIR UNIT:DesPer 2:Des Heat Mass Flow [kg/s],SYS_1_MAKE-UP AIR UNIT:DesPer 2:Des Heat Cap [W],SYS_1_MAKE-UP AIR UNIT:DesPer 2:Des Cool Mass Flow [kg/s],SYS_1_MAKE-UP AIR UNIT:DesPer 2:Des Sens Cool Cap [W],SYS_1_MAKE-UP AIR UNIT:DesPer 2:Des Tot Cool Cap [W],SYS_4_PSZ_WILD_ST=CORRIDOR/TRANSITION AREA OTHER-SCH-G_FL=BUILDING STORY 10_SCH=G:DesPer 1:Des Heat Mass Flow [kg/s],SYS_4_PSZ_WILD_ST=CORRIDOR/TRANSITION AREA OTHER-SCH-G_FL=BUILDING STORY 10_SCH=G:DesPer 1:Des Heat Cap [W],SYS_4_PSZ_WILD_ST=CORRIDOR/TRANSITION AREA OTHER-SCH-G_FL=BUILDING STORY 10_SCH=G:DesPer 1:Des Cool Mass Flow [kg/s],SYS_4_PSZ_WILD_ST=CORRIDOR/TRANSITION AREA OTHER-SCH-G_FL=BUILDING STORY 10_SCH=G:DesPer 1:Des Sens Cool Cap [W],SYS_4_PSZ_WILD_ST=CORRIDOR/TRANSITION AREA OTHER-SCH-G_FL=BUILDING STORY 10_SCH=G:DesPer 1:Des Tot Cool Cap [W],SYS_4_PSZ_WILD_ST=CORRIDOR/TRANSITION AREA OTHER-SCH-G_FL=BUILDING STORY 10_SCH=G:DesPer 2:Des Heat Mass Flow [kg/s],SYS_4_PSZ_WILD_ST=CORRIDOR/TRANSITION AREA OTHER-SCH-G_FL=BUILDING STORY 10_SCH=G:DesPer 2:Des Heat Cap [W],SYS_4_PSZ_WILD_ST=CORRIDOR/TRANSITION AREA OTHER-SCH-G_FL=BUILDING STORY 10_SCH=G:DesPer 2:Des Cool Mass Flow [kg/s],SYS_4_PSZ_WILD_ST=CORRIDOR/TRANSITION AREA OTHER-SCH-G_FL=BUILDING STORY 10_SCH=G:DesPer 2:Des Sens Cool Cap [W],SYS_4_PSZ_WILD_ST=CORRIDOR/TRANSITION AREA OTHER-SCH-G_FL=BUILDING STORY 10_SCH=G:DesPer 2:Des Tot Cool Cap [W],SYS_6_VAV WITH REHEAT:DesPer 1:Des Heat Mass Flow [kg/s],SYS_6_VAV WITH REHEAT:DesPer 1:Des Heat Cap [W],SYS_6_VAV WITH REHEAT:DesPer 1:Des Cool Mass Flow [kg/s],SYS_6_VAV WITH REHEAT:DesPer 1:Des Sens Cool Cap [W],SYS_6_VAV WITH REHEAT:DesPer 1:Des Tot Cool Cap [W],SYS_6_VAV WITH REHEAT:DesPer 2:Des Heat Mass Flow [kg/s],SYS_6_VAV WITH REHEAT:DesPer 2:Des Heat Cap [W],SYS_6_VAV WITH REHEAT:DesPer 2:Des Cool Mass Flow [kg/s],SYS_6_VAV WITH REHEAT:DesPer 2:Des Sens Cool Cap [W],SYS_6_VAV WITH REHEAT:DesPer 2:Des Tot Cool Cap [W]
01:00:00,3.246499E+00,8.009531E+04,3.703783E+00,2.027625E+04,1.385955E+04,3.575196E+00,2.999793E+05,3.246499E+00,0.000000E+00,0.000000E+00,2.781796E-01,6.863050E+03,3.327097E-01,2.125610E+03,1.704655E+03,3.197044E-01,2.421711E+04,2.781796E-01,0.000000E+00,0.000000E+00,4.372921E-02,0.000000E+00,4.372921E-02,2.393942E+02,1.636346E+02,4.372921E-02,2.355274E+03,4.372921E-02,0.000000E+00,0.000000E+00
02:00:00,3.246499E+00,8.112619E+04,3.349893E+00,1.727518E+04,1.145625E+04,3.246499E+00,2.723997E+05,3.246499E+00,0.000000E+00,0.000000E+00,2.781796E-01,6.951381E+03,2.943355E-01,1.613126E+03,1.149185E+03,2.781796E-01,2.334085E+04,2.781796E-01,0.000000E+00,0.000000E+00,4.372921E-02,0.000000E+00,4.372921E-02,2.255087E+02,1.495489E+02,4.372921E-02,2.355274E+03,4.372921E-02,0.000000E+00,0.000000E+00
03:00:00,3.246499E+00,8.189934E+04,3.292378E+00,1.619449E+04,1.046420E+04,3.246499E+00,2.723997E+05,3.246499E+00,0.000000E+00,0.000000E+00,2.781796E-01,7.017630E+03,2.785017E-01,1.371865E+03,8.881185E+02,2.781796E-01,2.334085E+04,2.781796E-01,0.000000E+00,0.000000E+00,4.372921E-02,0.000000E+00,4.372921E-02,2.150945E+02,1.389850E+02,4.372921E-02,2.355274E+03,4.372921E-02,0.000000E+00,0.000000E+00
04:00:00,3.246499E+00,8.267250E+04,3.267913E+00,1.529590E+04,9.596994E+03,3.246499E+00,2.723997E+05,3.246499E+00,0.000000E+00,0.000000E+00,2.781796E-01,7.083879E+03,2.781796E-01,1.302056E+03,8.169398E+02,2.781796E-01,2.334085E+04,2.781796E-01,0.000000E+00,0.000000E+00,4.372921E-02,0.000000E+00,4.372921E-02,2.046803E+02,1.284211E+02,4.372921E-02,2.355274E+03,4.372921E-02,0.000000E+00,0.000000E+00
05:00:00,3.246499E+00,8.318794E+04,3.290587E+00,1.487959E+04,9.133667E+03,3.246499E+00,2.723997E+05,3.246499E+00,0.000000E+00,0.000000E+00,2.781796E-01,7.128045E+03,2.781796E-01,1.257890E+03,7.721417E+02,2.781796E-01,2.334085E+04,2.781796E-01,0.000000E+00,0.000000E+00,4.372921E-02,0.000000E+00,4.372921E-02,1.977375E+02,1.213789E+02,4.372921E-02,2.355274E+03,4.372921E-02,0.000000E+00,0.000000E+00
06:00:00,3.246499E+00,8.267250E+04,3.406529E+00,1.594470E+04,1.000407E+04,3.246499E+00,2.723997E+05,3.246499E+00,0.000000E+00,0.000000E+00,2.781796E-01,7.083879E+03,2.835985E-01,1.361951E+03,8.855045E+02,2.781796E-01,2.334085E+04,2.781796E-01,0.000000E+00,0.000000E+00,4.372921E-02,0.000000E+00,4.372921E-02,2.046803E+02,1.284211E+02,4.372921E-02,2.355274E+03,4.372921E-02,0.000000E+00,0.000000E+00
07:00:00,3.246499E+00,8.086847E+04,3.544718E+00,1.856127E+04,1.240801E+04,3.246862E+00,2.724302E+05,3.246499E+00,0.000000E+00,0.000000E+00,2.781796E-01,6.929298E+03,3.077808E-01,1.783821E+03,1.349128E+03,2.781796E-01,2.334085E+04,2.781796E-01,0.000000E+00,0.000000E+00,4.372921E-02,0.000000E+00,4.372921E-02,2.289801E+02,1.530707E+02,4.372921E-02,2.355274E+03,4.372921E-02,0.000000E+00,0.000000E+00
08:00:00,3.246499E+00,7.648723E+04,4.345767E+00,2.862054E+04,2.116101E+04,3.563915E+00,2.990327E+05,3.246499E+00,0.000000E+00,0.000000E+00,2.781796E-01,6.553888E+03,3.496844E-01,2.622399E+03,2.259788E+03,3.361323E-01,2.459810E+04,2.781796E-01,0.000000E+00,0.000000E+00,4.372921E-02,0.000000E+00,4.811220E-02,3.364395E+02,2.648266E+02,8.027544E-02,2.049200E+03,4.372921E-02,0.000000E+00,0.000000E+00
09:00:00,3.246499E+00,7.159056E+04,4.189117E+00,3.390729E+04,2.680753E+04,4.428398E+00,3.715678E+05,3.246499E+00,0.000000E+00,0.000000E+00,2.781796E-01,6.134312E+03,3.675965E-01,3.239935E+03,2.901893E+03,5.319719E-01,2.881118E+04,2.781796E-01,0.000000E+00,0.000000E+00,4.372921E-02,0.000000E+00,1.020829E-01,9.989368E+02,9.678798E+02,5.501172E-02,2.254405E+03,4.372921E-02,0.000000E+00,0.000000E+00
10:00:00,3.246499E+00,6.720933E+04,3.613896E+00,3.412841E+04,2.807368E+04,4.568980E+00,3.833634E+05,3.246499E+00,0.000000E+00,0.000000E+00,2.781796E-01,5.758901E+03,3.290584E-01,3.189390E+03,2.787064E+03,5.259894E-01,2.857011E+04,2.781796E-01,0.000000E+00,0.000000E+00,4.372921E-02,0.000000E+00,1.137324E-01,1.186690E+03,1.197468E+03,4.372921E-02,2.355274E+03,4.372921E-02,0.000000E+00,0.000000E+00
11:00:00,3.246499E+00,6.334354E+04,3.680078E+00,3.913549E+04,3.303288E+04,4.913573E+00,4.122768E+05,3.246499E+00,0.000000E+00,0.000000E+00,2.781796E-01,5.427657E+03,3.224311E-01,3.447391E+03,3.030977E+03,5.339725E-01,2.873845E+04,2.781796E-01,0.000000E+00,0.000000E+00,4.372921E-02,0.000000E+00,1.178043E-01,1.283716E+03,1.349540E+03,4.372921E-02,2.355274E+03,4.372921E-02,0.000000E+00,0.000000E+00
12:00:00,3.246499E+00,6.076635E+04,3.774094E+00,4.313131E+04,3.691585E+04,4.604923E+00,3.863792E+05,3.246499E+00,0.000000E+00,0.000000E+00,2.781796E-01,5.206827E+03,3.169151E-01,3.607257E+03,3.181655E+03,4.664663E-01,2.731399E+04,2.781796E-01,0.000000E+00,0.000000E+00,4.372921E-02,0.000000E+00,1.176331E-01,1.316465E+03,1.410461E+03,4.372921E-02,2.355274E+03,4.372921E-02,0.000000E+00,0.000000E+00
13:00:00,3.246499E+00,5.870459E+04,3.870849E+00,4.669531E+04,4.035588E+04,4.523633E+00,3.795585E+05,3.246499E+00,0.000000E+00,0.000000E+00,2.781796E-01,5.030164E+03,3.157320E-01,3.770846E+03,3.342838E+03,4.442907E-01,2.684609E+04,2.781796E-01,0.000000E+00,0.000000E+00,4.372921E-02,0.000000E+00,1.087108E-01,1.245595E+03,1.326113E+03,4.372921E-02,2.355274E+03,4.372921E-02,0.000000E+00,0.000000E+00
14:00:00,3.246499E+00,5.741599E+04,3.922323E+00,4.887311E+04,4.247178E+04,4.461660E+00,3.743587E+05,3.246499E+00,0.000000E+00,0.000000E+00,2.781796E-01,4.919749E+03,3.184286E-01,3.911068E+03,3.484298E+03,4.302770E-01,2.655041E+04,2.781796E-01,0.000000E+00,0.000000E+00,4.372921E-02,0.000000E+00,1.093051E-01,1.269518E+03,1.328166E+03,4.372921E-02,2.355274E+03,4.372921E-02,0.000000E+00,0.000000E+00
15:00:00,3.246499E+00,5.741599E+04,3.936914E+00,4.905492E+04,4.262977E+04,4.409456E+00,3.699785E+05,3.246499E+00,0.000000E+00,0.000000E+00,2.781796E-01,4.919749E+03,3.284727E-01,4.022090E+03,3.600451E+03,4.195725E-01,2.632454E+04,2.781796E-01,0.000000E+00,0.000000E+00,4.372921E-02,0.000000E+00,1.166061E-01,1.350228E+03,1.396713E+03,4.372921E-02,2.355274E+03,4.372921E-02,0.000000E+00,0.000000E+00
16:00:00,3.246499E+00,5.896231E+04,3.878074E+00,4.647461E+04,4.011894E+04,4.363514E+00,3.661237E+05,3.246499E+00,0.000000E+00,0.000000E+00,2.781796E-01,5.052247E+03,3.361127E-01,3.974039E+03,3.554065E+03,4.105443E-01,2.613403E+04,2.781796E-01,0.000000E+00,0.000000E+00,4.372921E-02,0.000000E+00,1.119922E-01,1.278438E+03,1.330053E+03,4.372921E-02,2.355274E+03,4.372921E-02,0.000000E+00,0.000000E+00
17:00:00,3.246499E+00,6.102406E+04,3.854476E+00,4.374395E+04,3.739174E+04,4.269551E+00,3.582396E+05,3.246499E+00,0.000000E+00,0.000000E+00,2.781796E-01,5.228910E+03,3.400010E-01,3.840353E+03,3.419094E+03,4.018670E-01,2.595092E+04,2.781796E-01,0.000000E+00,0.000000E+00,4.372921E-02,0.000000E+00,1.056422E-01,1.180485E+03,1.242057E+03,4.372921E-02,2.355274E+03,4.372921E-02,0.000000E+00,0.000000E+00
18:00:00,3.246499E+00,6.360126E+04,3.718116E+00,3.924485E+04,3.307494E+04,4.262933E+00,3.576843E+05,3.246499E+00,0.000000E+00,0.000000E+00,2.781796E-01,5.449740E+03,3.424474E-01,3.646565E+03,3.222640E+03,3.898773E-01,2.569792E+04,2.781796E-01,0.000000E+00,0.000000E+00,4.372921E-02,0.000000E+00,9.561605E-02,1.034953E+03,1.088047E+03,4.372921E-02,2.355274E+03,4.372921E-02,0.000000E+00,0.000000E+00
19:00:00,3.246499E+00,6.746705E+04,4.822920E+00,4.516316E+04,3.707727E+04,3.670188E+00,3.079496E+05,3.246499E+00,0.000000E+00,0.000000E+00,2.781796E-01,5.780984E+03,3.546722E-01,3.450445E+03,3.032079E+03,3.656472E-01,2.518661E+04,2.781796E-01,0.000000E+00,0.000000E+00,4.372921E-02,0.000000E+00,6.716071E-02,6.684253E+02,6.514217E+02,4.372921E-02,2.355274E+03,4.372921E-02,0.000000E+00,0.000000E+00
20:00:00,3.246499E+00,7.030197E+04,5.647972E+00,4.795725E+04,3.841727E+04,3.473585E+00,2.914535E+05,3.246499E+00,0.000000E+00,0.000000E+00,2.781796E-01,6.023897E+03,4.355565E-01,4.101566E+03,3.756500E+03,3.247193E-01,2.432294E+04,2.781796E-01,0.000000E+00,0.000000E+00,4.372921E-02,0.000000E+00,4.800671E-02,4.185793E+02,3.535270E+02,4.620647E-02,2.333105E+03,4.372921E-02,0.000000E+00,0.000000E+00
21:00:00,3.246499E+00,7.262144E+04,5.451874E+00,4.239705E+04,3.313230E+04,3.470318E+00,2.911795E+05,3.246499E+00,0.000000E+00,0.000000E+00,2.781796E-01,6.222644E+03,4.509421E-01,4.072859E+03,3.763685E+03,3.184123E-01,2.418985E+04,2.781796E-01,0.000000E+00,0.000000E+00,4.372921E-02,0.000000E+00,4.430261E-02,3.464018E+02,2.729950E+02,4.657028E-02,2.329848E+03,4.372921E-02,0.000000E+00,0.000000E+00
22:00:00,3.246499E+00,7.494092E+04,4.893347E+00,3.455753E+04,2.619167E+04,3.485659E+00,2.924667E+05,3.246499E+00,0.000000E+00,0.000000E+00,2.781796E-01,6.421390E+03,4.366903E-01,3.716581E+03,3.405538E+03,3.153019E-01,2.412421E+04,2.781796E-01,0.000000E+00,0.000000E+00,4.372921E-02,0.000000E+00,4.372921E-02,3.088221E+02,2.340608E+02,4.372921E-02,2.355274E+03,4.372921E-02,0.000000E+00,0.000000E+00
23:00:00,3.246499E+00,7.674495E+04,4.571681E+00,2.974546E+04,2.189295E+04,3.486967E+00,2.925764E+05,3.246499E+00,0.000000E+00,0.000000E+00,2.781796E-01,6.575971E+03,4.073189E-01,3.237357E+03,2.895621E+03,3.148321E-01,2.411429E+04,2.781796E-01,0.000000E+00,0.000000E+00,4.372921E-02,0.000000E+00,4.372921E-02,2.845223E+02,2.094113E+02,4.372921E-02,2.355274E+03,4.372921E-02,0.000000E+00,0.000000E+00
24:00:00,3.246499E+00,7.854899E+04,4.281155E+00,2.547618E+04,1.808851E+04,3.500227E+00,2.936890E+05,3.246499E+00,0.000000E+00,0.000000E+00,2.781796E-01,6.730552E+03,3.724287E-01,2.697128E+03,2.319187E+03,3.160116E-01,2.413918E+04,2.781796E-01,0.000000E+00,0.000000E+00,4.372921E-02,0.000000E+00,4.372921E-02,2.602226E+02,1.847624E+02,4.372921E-02,2.355274E+03,4.372921E-02,0.000000E+00,0.000000E+00
Coinc Peak   ,4.913573E+00,5.647972E+00,4.406196E+05,4.750561E+04,5.339725E-01,4.509421E-01,3.043328E+04,4.291605E+03,8.027544E-02,1.178043E-01,2.049200E+03,1.283716E+03
NonCoinc Peak,5.251368E+00,5.700341E+00,4.406196E+05,4.750561E+04,6.124480E-01,4.565732E-01,3.043328E+04,4.291605E+03,8.027544E-02,1.178043E-01,2.049200E+03,1.283716E+03
